,Unnamed: 0,HostCorrectedName,ParasiteCorrectedName,Arthropod,Bacteria,Protozoa,Fungus,Virus,Helminth,NoEntry,Vector,Direct,Indirect,Sexual,Vertical,CloseT,Nonclose,Intermediate,WtAvgPrevalence,Citation,Parasite_type,transmission_type
1928,1928,Papio sp.,Pneumonyssus santos-diasi,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,2,Arthropod,Direct-CloseT
1929,1929,Papio sp.,Proteus sp.,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,Bacteria,Direct-Indirect
1930,1930,Papio sp.,Protospirura muricola,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,1,Helminth,Indirect-Intermediate
1931,1931,Papio sp.,Pseudomonas sp.,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,,2,Bacteria,Direct-Indirect
1932,1932,Papio sp.,Respirovirus Human parainfluenza virus 3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.02,1,Virus,Direct-CloseT
1933,1933,Papio sp.,Rhipicephalus pulchellus,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,Arthropod,Direct-Indirect-Nonclose
1934,1934,Papio sp.,Rhodotorula sp.,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,,1,Fungus,Indirect-Nonclose
1935,1935,Papio sp.,Rubulavirus Human parainfluenza virus 2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.02,1,Virus,Direct-CloseT
1936,1936,Papio sp.,Saccharomyces sp.,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,,1,Fungus,Indirect-Nonclose
1937,1937,Papio sp.,Salmonella sp.,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,,1,Bacteria,Direct-CloseT-Nonclose
1938,1938,Papio sp.,Schistosoma bovis,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,1,Helminth,Indirect-Intermediate
1939,1939,Papio sp.,Schistosoma haematobium,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0.286,2,Helminth,Indirect-Intermediate
1940,1940,Papio sp.,Schistosoma mansoni,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.167,1,Helminth,Indirect-Intermediate
1941,1941,Papio sp.,Staphylococcus sp.,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,,2,Bacteria,Direct
1942,1942,Papio sp.,Streptococcus sp.,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,,2,Bacteria,Direct-CloseT
1943,1943,Papio sp.,Streptopharagus pigmentatus,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,1,Helminth,Indirect-Intermediate
1944,1944,Papio sp.,Trichosporon sp.,0,0,0,2,0,0,0,0,2,2,0,0,2,2,0,,1,Fungus,Direct-Indirect-CloseT-Nonclose
1945,1945,Papio sp.,Trichuris trichiura,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,,1,Helminth,Direct-Nonclose
1946,1946,Papio sp.,Trypanosoma brucei,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,Protozoa,Vector-Indirect
1947,1947,Papio ursinus,Alphavirus Chikungunya virus,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,1,Virus,Vector-Indirect
1948,1948,Papio ursinus,Amblyomma hebraeum,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0.02,2,Arthropod,Direct-Indirect-Nonclose
1949,1949,Papio ursinus,Ascaris sp.,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.02,1,Helminth,Direct-Nonclose
1950,1950,Papio ursinus,Balantidium coli,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,0.597101942,4,Protozoa,Direct-CloseT-Nonclose
1951,1951,Papio ursinus,Bertiella studeri,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0.169072148,7,Helminth,Indirect-Intermediate
1952,1952,Papio ursinus,Cercopithifilaria degraaffi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,1,Helminth,Vector-Indirect
1953,1953,Papio ursinus,Chilomastix mesnili,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,0.218538835,4,Protozoa,Direct-CloseT-Nonclose
1954,1954,Papio ursinus,Chlamydonema tumefaciens,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,1,Helminth,Indirect-Intermediate
1955,1955,Papio ursinus,Cytomegalovirus sp.,0,0,0,0,5,0,0,0,5,0,5,5,5,0,0,0.066,2,Virus,Direct-Sexual-Vertical-CloseT
1956,1956,Papio ursinus,Deltaretrovirus Primate T-lymphotropic virus 1,0,0,0,0,11,0,0,0,11,0,11,11,11,0,0,0.192994924,2,Virus,Direct-Sexual-Vertical-CloseT
1957,1957,Papio ursinus,Endolimax nana,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0.11015942,2,Protozoa,Direct-CloseT-Nonclose
1958,1958,Papio ursinus,Entamoeba chattoni,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.7,1,Protozoa,Direct-CloseT-Nonclose
1959,1959,Papio ursinus,Entamoeba coli,0,0,5,0,0,0,0,0,5,0,0,0,5,5,0,0.689937161,5,Protozoa,Direct-CloseT-Nonclose
1960,1960,Papio ursinus,Entamoeba hartmanni,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.68,1,Protozoa,Direct-CloseT-Nonclose
1961,1961,Papio ursinus,Entamoeba histolytica,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0.036283186,2,Protozoa,Direct-CloseT-Nonclose
1962,1962,Papio ursinus,Enterobius brevicauda,0,0,0,0,0,5,0,0,5,0,0,0,5,5,0,0.048202479,5,Helminth,Direct-CloseT-Nonclose
1963,1963,Papio ursinus,Enterobius vermicularis,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0.116312195,2,Helminth,Direct-CloseT-Nonclose
1964,1964,Papio ursinus,Giardia intestinalis,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.25,1,Protozoa,Direct-Nonclose
1965,1965,Papio ursinus,Hepatocystis simiae,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.03,1,Protozoa,Vector-Indirect
1966,1966,Papio ursinus,Hepatovirus Hepatitis A,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,1,2,Virus,Direct-CloseT-Nonclose
1967,1967,Papio ursinus,Human gammaherpesvirus 4,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,,1,Virus,Direct-CloseT
1968,1968,Papio ursinus,Hyalomma truncatum,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,2,Arthropod,Direct-Indirect
1969,1969,Papio ursinus,Iodamoeba butschlii,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.018,1,Protozoa,Direct-CloseT-Nonclose
1970,1970,Papio ursinus,Isospora papionis,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0.045454545,4,Protozoa,Direct-Nonclose
1971,1971,Papio ursinus,Klebsiella pneumoniae,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.24,1,Bacteria,Direct-Indirect-CloseT-Nonclose
1972,1972,Papio ursinus,Lentivirus Simian immunodeficiency virus,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,,1,Virus,Direct-Sexual-Vertical-CloseT
1973,1973,Papio ursinus,Macracanthorhynchus hirudinaceus,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.01,1,Helminth,Indirect-Intermediate
1974,1974,Papio ursinus,Mansonella papionis,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.768,1,Helminth,Vector-Indirect
1975,1975,Papio ursinus,Mycobacterium bovis,0,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0.46,3,Bacteria,Direct-Indirect-CloseT-Nonclose
1976,1976,Papio ursinus,Necator americanus,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,1,Helminth,Direct-Nonclose
1977,1977,Papio ursinus,Oesophagostomum bifurcum,0,0,0,0,0,8,0,0,8,0,0,0,0,8,0,0.556582222,5,Helminth,Direct-Nonclose
1978,1978,Papio ursinus,Orthohepadnavirus Hepatitis B virus,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.4,1,Virus,Direct-Sexual-CloseT
1979,1979,Papio ursinus,Pedicinus hamadryas,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,1,Arthropod,Direct-CloseT
1980,1980,Papio ursinus,Physaloptera caucasia,0,0,0,0,0,9,0,0,0,9,0,0,0,0,9,0.209922121,7,Helminth,Indirect-Intermediate
1981,1981,Papio ursinus,Pneumonyssus congoensis,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,1,Arthropod,Direct-CloseT
1982,1982,Papio ursinus,Pneumonyssus mossambicensis,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.25,1,Arthropod,Direct-CloseT
1983,1983,Papio ursinus,Pneumonyssus santos-diasi,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,1,Arthropod,Direct-CloseT
1984,1984,Papio ursinus,Pneumonyssus vocalis,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.32,1,Arthropod,Direct-CloseT
1985,1985,Papio ursinus,Polyomavirus Simian agent virus 12,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0.58,2,Virus,Direct-CloseT
1986,1986,Papio ursinus,Rhinophaga elongata,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2,1,Arthropod,Direct-CloseT
1987,1987,Papio ursinus,Rhinophaga papionis,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7,1,Arthropod,Direct-CloseT
1988,1988,Papio ursinus,Rhipicephalus appendiculatus,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,,2,Arthropod,Direct-Indirect-Nonclose
1989,1989,Papio ursinus,Rhipicephalus evertsi,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,,2,Arthropod,Direct-Indirect-Nonclose
1990,1990,Papio ursinus,Rhipicephalus gertrudae,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,Arthropod,Direct-Indirect-Nonclose
1991,1991,Papio ursinus,Salmonella enterica,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.108,1,Bacteria,Direct-CloseT-Nonclose
1992,1992,Papio ursinus,Sarcocystis sp.,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0.237327935,2,Protozoa,Direct-Nonclose
1993,1993,Papio ursinus,Schistosoma haematobium,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.005,1,Helminth,Indirect-Intermediate
1994,1994,Papio ursinus,Schistosoma mansoni,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0.003596112,3,Helminth,Indirect-Intermediate
1995,1995,Papio ursinus,Schistosoma mattheei,0,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0.136784692,6,Helminth,Indirect-Intermediate
1996,1996,Papio ursinus,Shigella flexerni,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0.02,1,Bacteria,Vector-Direct-CloseT-Nonclose
1997,1997,Papio ursinus,Spirura sp.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.04,1,Helminth,Indirect-Intermediate
1998,1998,Papio ursinus,Staphylococcus aureus,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0.54,1,Bacteria,Direct-Vertical-CloseT-Nonclose
1999,1999,Papio ursinus,Streptopharagus armatus,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.57,1,Helminth,Indirect-Intermediate
2000,2000,Papio ursinus,Streptopharagus pigmentatus,0,0,0,0,0,9,0,0,0,9,0,0,0,0,9,0.611401739,7,Helminth,Indirect-Intermediate
2001,2001,Papio ursinus,Strongyloides fuelleborni,0,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0.5792607,4,Helminth,Direct-Indirect-Nonclose
2002,2002,Papio ursinus,Strongyloides stercoralis,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0.057990698,3,Helminth,Direct-Indirect-Nonclose
2003,2003,Papio ursinus,Subulura sp.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.01,1,Helminth,Indirect-Intermediate
2004,2004,Papio ursinus,Taenia crocutae,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.06,1,Helminth,Indirect-Intermediate
2005,2005,Papio ursinus,Ternidens deminutus,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.166526582,6,Helminth,
2006,2006,Papio ursinus,Toxoplasma gondii,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.11,1,Protozoa,Indirect-Intermediate
2007,2007,Papio ursinus,Trichomonas sp.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.042,1,Protozoa,Direct
2008,2008,Papio ursinus,Trichostrongylus colubriformis,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.24,1,Helminth,Direct-Nonclose
2009,2009,Papio ursinus,Trichostrongylus falculatus,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0.171822742,2,Helminth,Direct-Nonclose
2010,2010,Papio ursinus,Trichuris trichiura,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0.251514377,4,Helminth,Direct-Nonclose
2011,2011,Perodicticus potto,Babesia sp.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,Protozoa,Indirect
2012,2012,Perodicticus potto,Ixodes sp.,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,Arthropod,Direct-Indirect-Nonclose
2013,2013,Perodicticus potto,Paragonimus africanus,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,1,Helminth,Indirect-Intermediate
2014,2014,Perodicticus potto,Phaneropsolus perodictici,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,1,Helminth,Indirect-Intermediate
2015,2015,Perodicticus potto,Trypanosoma brucei,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5,1,Protozoa,Vector-Indirect
2016,2016,Perodicticus potto,Trypanosoma irangiense,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,,2,Protozoa,Vector-Indirect
2017,2017,Perodicticus potto,Trypanosoma perodictici,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,,2,Protozoa,Vector-Indirect
2018,2018,Perodicticus potto,Trypanosoma vivax,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5,1,Protozoa,Vector-Indirect
2019,2019,Pithecia monachus,Plasmodium brasilianum,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,,2,Protozoa,Vector-Indirect
2020,2020,Pithecia monachus,Trypanosoma cruzi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,Protozoa,Vector-Indirect
2021,2021,Pithecia monachus,Trypanosoma devei,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,Protozoa,Vector-Indirect
2022,2022,Pithecia monachus,Trypanosoma minasense,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,Protozoa,Vector-Indirect
2023,2023,Pithecia monachus,Trypanosoma mycetae,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,Protozoa,Vector-Indirect
2024,2024,Pithecia monachus,Trypanosoma rangeli,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,Protozoa,Vector-Indirect
2025,2025,Pithecia monachus,Trypanoxyuris trypanuris,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,,2,Helminth,Direct-CloseT-Nonclose
2026,2026,Pithecia pithecia,Alphavirus Mayaro virus,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0.9,2,Virus,Vector-Indirect
2027,2027,Pithecia pithecia,Amblyomma longirostre,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.167,1,Arthropod,Direct-Indirect-Nonclose
2028,2028,Pithecia pithecia,Cochliomyia hominivorax,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,1,Arthropod,Vector-Indirect
2029,2029,Pithecia pithecia,Dipetalonema sp.,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.5,1,Helminth,Vector-Indirect
2030,2030,Pithecia pithecia,Flavivirus Yellow Fever,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.5,1,Virus,Vector-Indirect
2031,2031,Pithecia pithecia,Mansonella sp.,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.5,1,Helminth,Vector-Indirect
2032,2032,Pithecia pithecia,Mycoplasma sp.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Bacteria,
2033,2033,Pithecia pithecia,Plasmodium brasilianum,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0.0974,3,Protozoa,Vector-Indirect
2034,2034,Pithecia pithecia,Plasmodium falciparum,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.667,1,Protozoa,Vector-Indirect
2035,2035,Pithecia pithecia,Pneumocystis carinii,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,Fungus,Direct-CloseT
2036,2036,Pithecia pithecia,Trypanosoma lambrechti,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,,2,Protozoa,Vector-Indirect
2037,2037,Pithecia pithecia,Trypanoxyuris trypanuris,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,,2,Helminth,Direct-CloseT-Nonclose
2038,2038,Pithecia sp.,Alphavirus Mayaro virus,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,1,Virus,Vector-Indirect
2039,2039,Pithecia sp.,Flavivirus Yellow Fever,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.33,1,Virus,Vector-Indirect
2040,2040,Pithecia sp.,Plasmodium brasilianum,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.01,1,Protozoa,Vector-Indirect
2041,2041,Pongo pygmaeus,Alphavirus Sindbis virus,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0.1,2,Virus,Vector-Indirect
2042,2042,Pongo pygmaeus,Balantidium coli,0,0,5,0,0,0,0,0,5,0,0,0,5,5,0,0.684705882,2,Protozoa,Direct-CloseT-Nonclose
2043,2043,Pongo pygmaeus,Chilomastix sp.,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0.125,1,Protozoa,Direct
2044,2044,Pongo pygmaeus,Deltaretrovirus Primate T-lymphotropic virus 1,0,0,0,0,2,0,0,0,2,0,2,2,2,0,0,,2,Virus,Direct-Sexual-Vertical-CloseT
2045,2045,Pongo pygmaeus,Dirofilaria immitis,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,,2,Helminth,Vector-Indirect
2046,2046,Pongo pygmaeus,Entamoeba coli,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0.473157895,1,Protozoa,Direct-CloseT-Nonclose
2047,2047,Pongo pygmaeus,Entamoeba histolytica,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0.209473684,1,Protozoa,Direct-CloseT-Nonclose
2048,2048,Pongo pygmaeus,Enterobius buckleyi,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,,1,Helminth,Direct-CloseT-Nonclose
2049,2049,Pongo pygmaeus,Enterovirus Enterovirus B,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0.018772727,2,Virus,Direct-CloseT-Nonclose
2050,2050,Pongo pygmaeus,Flavivirus Dengue virus,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0.275,2,Virus,Vector-Indirect
2051,2051,Pongo pygmaeus,Flavivirus Japanese encephalitis,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0.3775,2,Virus,Vector-Indirect
2052,2052,Pongo pygmaeus,Flavivirus Tembusu,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0.025,2,Virus,Vector-Indirect
2053,2053,Pongo pygmaeus,Flavivirus Zika,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0.125,2,Virus,Vector-Indirect
2054,2054,Pongo pygmaeus,Human gammaherpesvirus 4,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,2,Virus,Direct-CloseT
2055,2055,Pongo pygmaeus,Leipertrema rewelli,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,1,Helminth,Indirect-Intermediate
2056,2056,Pongo pygmaeus,Lemuricola pongoi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Helminth,
2057,2057,Pongo pygmaeus,Leptospira sp.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,Bacteria,Direct
2058,2058,Pongo pygmaeus,Mammomonogamus sp.,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0.188,1,Helminth,Indirect-Nonclose-Intermediate
2059,2059,Pongo pygmaeus,Mastadenovirus sp.,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0.064681818,2,Virus,Direct-CloseT-Nonclose
2060,2060,Pongo pygmaeus,Oesophagostomum aculeatum,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.667,1,Helminth,Direct-Nonclose
2061,2061,Pongo pygmaeus,Orthohepadnavirus Hepatitis B virus,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.28,1,Virus,Direct-Sexual-CloseT
2062,2062,Pongo pygmaeus,Orthopneumovirus Human respiratory syncytial virus,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0.02225,2,Virus,Direct-CloseT
2063,2063,Pongo pygmaeus,Plasmodium pitheci,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0.671612903,4,Protozoa,Vector-Indirect
2064,2064,Pongo pygmaeus,Rotavirus rotavirus A,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.27,1,Virus,Direct-CloseT-Nonclose
2065,2065,Pongo pygmaeus,Rotavirus sp.,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.29,1,Virus,Direct-CloseT-Nonclose
2066,2066,Pongo pygmaeus,Rubulavirus Mumps virus,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.2,1,Virus,Direct-CloseT
2067,2067,Pongo pygmaeus,Spirurida sp.,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0.094,1,Helminth,Indirect-Intermediate
2068,2068,Pongo pygmaeus,Spumavirus Simian foamy virus,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0.75,1,Virus,Direct-Sexual-Vertical-CloseT
2069,2069,Pongo pygmaeus,Strongylida sp.,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0.375,1,Helminth,Direct-Nonclose
2070,2070,Pongo pygmaeus,Strongyloides fuelleborni,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,,1,Helminth,Direct-Indirect-Nonclose
2071,2071,Pongo pygmaeus,Ternidens deminutus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.167,1,Helminth,
2072,2072,Pongo pygmaeus,Trichuris sp.,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0.1754,2,Helminth,Direct-Nonclose
2073,2073,Pongo pygmaeus,Trypanosoma evansi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,1,Protozoa,Vector-Indirect
2074,2074,Presbytis cristata,Bertiella sp.,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0.14,1,Helminth,Indirect-Intermediate
2075,2075,Presbytis cristata,Breinlia sp.,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0.01,1,Helminth,Vector-Indirect
2076,2076,Presbytis cristata,Brugia malayi,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0.564285714,3,Helminth,Vector-Indirect
2077,2077,Presbytis cristata,Brugia pahangi,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,,2,Helminth,Vector-Indirect
2078,2078,Presbytis cristata,Cardiofilaria darwisi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,1,Helminth,Vector-Indirect
2079,2079,Presbytis cristata,Colobenterobius presbytis,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,,2,Helminth,Direct-CloseT-Nonclose
2080,2080,Presbytis cristata,Dirofilaria sp.,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.01,1,Helminth,Vector-Indirect
2081,2081,Presbytis cristata,Entamoeba coli,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.91,1,Protozoa,Direct-CloseT-Nonclose
2082,2082,Presbytis cristata,Entamoeba histolytica,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.47,1,Protozoa,Direct-CloseT-Nonclose
2083,2083,Presbytis cristata,Enterobius sp.,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0.29,1,Helminth,Direct-CloseT-Nonclose
2084,2084,Presbytis cristata,Gastrodiscoides sp.,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0.01,1,Helminth,Indirect-Intermediate
2085,2085,Presbytis cristata,Oesophagostomum aculeatum,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.143,1,Helminth,Direct-Nonclose
2086,2086,Presbytis cristata,Oesophagostomum bifurcum,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.84,1,Helminth,Direct-Nonclose
2087,2087,Presbytis cristata,Orthobunyavirus Bakau orthobunyavirus,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,1,Virus,Vector-Indirect
2088,2088,Presbytis cristata,Parabertiella sp.,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0.01,1,Helminth,Indirect-Intermediate
2089,2089,Presbytis cristata,Plasmodium coatneyi,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0.188011765,2,Protozoa,Vector-Indirect
2090,2090,Presbytis cristata,Plasmodium cynomolgi,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,,2,Protozoa,Vector-Indirect
2091,2091,Presbytis cristata,Plasmodium inui,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,,2,Protozoa,Vector-Indirect
2092,2092,Presbytis cristata,Pneumonyssus sp.,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8,1,Arthropod,Direct-CloseT
2093,2093,Presbytis cristata,Strongyloides fuelleborni,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,,1,Helminth,Direct-Indirect-Nonclose
2094,2094,Presbytis cristata,Trichuris trichiura,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,Helminth,Direct-Nonclose
2095,2095,Presbytis cristata,Varicellovirus Cercopithecine alphaherpesvirus 9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,1,Virus,Direct-CloseT
2096,2096,Presbytis cristata,Wuchereria bancrofti,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,1,Helminth,Vector-Indirect
2097,2097,Presbytis cristata,Wuchereria kalimantani,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0.34,3,Helminth,Vector-Indirect
2098,2098,Presbytis entellus,Colobenterobius entellus,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,,1,Helminth,Direct-CloseT-Nonclose
2099,2099,Presbytis entellus,Colobenterobius zakiri,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,,2,Helminth,Direct-CloseT-Nonclose
2100,2100,Presbytis entellus,Cryptosporidium sp.,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,,1,Protozoa,Direct-CloseT-Nonclose
2101,2101,Presbytis entellus,Entamoeba sp.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05,1,Protozoa,Direct
2102,2102,Presbytis entellus,Enterovirus sp.,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,,1,Virus,Direct-CloseT-Nonclose
2103,2103,Presbytis entellus,Escherichia coli,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.19,1,Bacteria,Direct-Indirect-CloseT-Nonclose
